source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,event_year,event_month,event_day,event_month_sin,event_month_cos,coordinate_valid,state_normalized,is_ner,state_assignment_method
Mizoram Express,http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/,2423,2010-09-13 00:00:00,,"road to Kanan Veng from Hunthar Veng, Mizoram","In Hunthar Veng, the kitchen side of H. Lalchhanhima’s house was damaged by a landslide while the road to Kanan Veng was blocked by a landslide.","road to Kanan Veng from Hunthar Veng, Mizoram",1km,landslide,downpour,medium,above_road,,,,,,glc,2423,India,IN,Mizoram,20244,Serchhīp,8.59507,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,92.71060943,23.73504471,2010,9,13,-0.8660,-0.5000,True,Mizoram,True,administrative
articles.timesofindia,http://articles.timesofindia.indiatimes.com/2011-05-27/guwahati/29591193_1_dima-hasao-landslide-traffic-movement,3532,2011-05-24 00:00:00,,"Silchar-Haflong rd., at Reko(Rekha )(?), near Harangajao, Barail Hills, Assam","May 27, 2011, 12.15pm IST  SILCHAR: Traffic movement on the Silchar-Haflong Road (NH-54) has been hit following heavy landslide in a 200-metre area on the highway. The situation is expected to remain the same for the next two months.  According to reports, the landslide took place on Tuesday evening due to heavy rainfall in the Barail Hills range. Two rice-laden trucks also went under the debris. Officials said soil, mud, trees and debris came down to the road from the adjoining hills at Reko near Harangajao, 25 km from Haflong, the headquarters of Dima Hasao district. About 200 meters stretch of the road was washed away due to the impact of the mudslip, an official said on Thursday.  Sources said two trucks, which were on their way to Haflong from Silchar, went under the debris. However, there was no report of any casualty, the sources added. The trucks were loaded with rice meant for midday meal at schools in Dima Hasao.  ""The stretch of the road where the landslide took place has v","Silchar-Haflong rd., at Reko(Rekha )(?), near Harangajao, Barail Hills, Assam",10km,complex,downpour,medium,unknown,0,,,,,glc,3532,India,IN,Assam,39982,Hāflong,18.40848,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,92.8551,25.0888,2011,5,24,0.8660,-0.5000,True,Assam,True,administrative
thehindu,http://www.thehindu.com/news/states/other-states/article600333.ece,2345,2010-08-27 18:00:00,,"Daragaon(?), Gangtok city, Sikkim","Gangtok, August 28, 2010  Heavy rains triggering landslides has affected large parts of Sikkim in which one person was killed and many houses were damaged, officials said today.   In the State capital Gangtok, a massive landslide in the residential area below Daragaon damaged four buildings last evening, forcing evacuations from these structures.","Daragaon(?), Gangtok city, Sikkim",5km,landslide,downpour,medium,unknown,0,,,,,glc,2345,India,IN,Sikkim,30700,Gangtok,1.63012,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,88.6188,27.3392,2010,8,27,-0.5000,-0.8660,True,Sikkim,True,administrative
The Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=sep0615/city053,7956,2015-09-05 00:00:00,,Byrnihat,"Another landslide occurred in the 17th Mile area of Byrnihat today, blocking the four lanes of the Guwahati-Shillong Road (NH-40). The road on one side will be cleared by midnight, informed NHAI personnel. Clearance of the other side will be possible only tomorrow.",Byrnihat,1km,landslide,unknown,medium,above_road,0,0,,http://www.assamtribune.com/sep0615/city053.jpg,,glc,7956,India,IN,Meghalaya,2000,Dispur,11.90419,6/30/2016 14:50,11/20/2017 15:17,2/15/2018 15:51,91.8695,26.048,2015,9,5,-0.8660,-0.5000,True,Meghalaya,True,administrative
Mizoram Express,http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/,2425,2010-09-13 00:00:00,,"near Tuichang(?) on Tuichang river, Aizawl-Champhai rd, Mizoram","Sep 15, 2010  AIZAWL: Aizawl-Champhai road also was blocked by landslides in two places near Tuivawl and Tuichang.  ZONET Champhai Corr. said, the road block near Tuivawl was cleared while men are still at work till in the afternoon to clear the road block near Tuichang.","near Tuichang(?) on Tuichang river, Aizawl-Champhai rd, Mizoram",25km,landslide,downpour,medium,unknown,0,,,,,glc,2425,India,IN,Mizoram,2537,Khawhai,6.62394,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,93.0748,23.3439,2010,9,13,-0.8660,-0.5000,True,Mizoram,True,administrative
The Shillong Times,http://www.theshillongtimes.com/2015/06/17/entire-family-among-5-dead-in-tura-landslides/,6970,2015-06-16 00:00:00,,Akonggre,Chotelal Prasad was severely injured after boulders fell on his house and was rushed to Tura Civil Hospital where he succumbed to his injuries.,Akonggre,1km,rock_fall,downpour,small,above_road,1,0,,,,glc,6970,India,IN,Meghalaya,63645,Tura,1.79502,6/25/2015 20:15,11/20/2017 15:17,2/15/2018 15:51,90.2191,25.5084,2015,6,16,0.5000,-0.8660,True,Meghalaya,True,administrative
www.nagalandpost.com,http://www.nagalandpost.com/channelnews/State/StateNews.aspx?news=TkVXUzEwMDA0MzQ3OQ%3D%3D-qmeQz2DKZMo%3D,5312,2013-08-11 23:00:00,,Kangtsung Village,"MLA and Chairman, Nagaland Pollution Control, Amenba Yaden Saturday visited the landslide area at Kangtsung village and its surrounding areas under Tuli in Mokokchung district. Major landslides had completely cut off road connectivity of Kangtsung and Anaki areas of Tuli Sub-division, Mokokchung district with the rest of the state. Kangtsung Village Council and all the villagers expressed gratitude to the MLA and Chairman, Nagaland Pollution Control for showing his concern. The council also thanked the concerned department officials for their visit and requested to take necessary steps to restore the roads at the earliest. At the same time, the village council at its own expenses had pressed into service two JCBs and a Dumper, since Monday to clear the road so that light vehicles and pedestrians could pass. Out of the 40-50, 8 to 10 major landslides caused immense distress to the villagers since August 11. Rain triggered landslides began hitting the area on August 11 though no loss of",Kangtsung Village,10km,landslide,downpour,very_large,unknown,0,,,,,glc,5312,India,IN,Assam,8494,Amguri,20.23756,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,94.693,26.7103,2013,8,11,-0.5000,-0.8660,True,Assam,True,administrative
sify.com,http://sify.com/news/500-tourists-stranded-in-Sikkim-due-to-landslides-news-National-kgca4ibdgfd.html,1929,2010-05-31 23:00:00,,"North Sikkiim Highway, periphery of Gangtok, Sikkim East district","Over 500 tourists were stranded in the periphery of Gangtok since Monday night following multiple landslides triggered by heavy rainfall in Sikkim.  Sikkim Deputy Inspector General of Police S. Rao said the landslides occurred in the Sikkim East district around this capital town and famous tourist resort.  'Over 500 stranded tourists had to spend the night under open skies. More than 100 vehicles were also stranded as the North Sikkim Highway was blocked,' Rao said.  The Border Roads Organisation (BRO) personnel began clearing the highway and other roads in the morning and rescued the trapped tourists, who were then brought here.  The vehicles were then removed to Gangtok, Rao said.  The East Sikkim district has experienced 100 mm rain since Sunday.","North Sikkiim Highway, periphery of Gangtok, Sikkim East district",5km,landslide,downpour,medium,unknown,0,,,,,glc,1929,India,IN,Sikkim,30700,Gangtok,4.38314,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,88.6428,27.3543,2010,5,31,0.8660,-0.5000,True,Sikkim,True,administrative
assamtribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=oct1110/oth05,2568,2010-10-08 00:00:00,,"Nungba, Tamenglong, Manipur","The traffic along the 220 km Imphal-Jiribam section of the National Highway 53 has also been disturbed due to landslide at Nungba in Tamenglong district. Owing to the landslide, over 200 loaded trucks heading towards Imphal from Jiribam was stranded, police said.","Nungba, Tamenglong, Manipur",25km,landslide,downpour,medium,unknown,0,,,,,glc,2568,India,IN,Assam,12871,Lakhipur,40.71672,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,93.4108,24.7679,2010,10,8,-1.0000,-0.0000,True,Assam,True,administrative
IBN Live,http://www.ibnlive.com/news/india/incessant-rains-trigger-landslide-and-mud-slips-in-nagaland-1029674.html,7409,2015-08-02 00:00:00,,Meluri Sub-Division in Phek District of Nagaland,Incessant rains for the past few days have caused mud slips and landslide in some areas under Meluri Sub-Division in Phek District of Nagaland.,Meluri Sub-Division in Phek District of Nagaland,10km,landslide,continuous_rain,medium,unknown,0,0,,,,glc,7409,India,IN,Nagaland,15118,Phek,13.58896,02-04-2016 01:20,11/20/2017 15:17,2/15/2018 15:51,94.6219,25.72,2015,8,2,-0.5000,-0.8660,True,Nagaland,True,administrative
Nagaland Post,http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDEwMDE5MQ%3D%3D,9219,2016-07-26 23:00:00,,"Zunheboto, Nagaland, India","Incessant heavy downpour since the past few weeks has caused landslides across Zunheboto district.  On July 26 night, the kitchen of one of the employees of Zunheboto Town Council (ZTC) was completely damaged by a retaining wall which fell due to landslide in the area.  On joint verification headed by Head DB, Zunheboto, Toyi and colony GB Vihoto Achumi it was learnt that the property was completely damaged by the landslide.","Zunheboto, Nagaland, India",5km,landslide,downpour,medium,retaining_wall,0,0,,,,glc,9219,India,IN,Nagaland,29499,Zunheboto,4.95159,7/28/2016 18:02,11/20/2017 15:17,2/15/2018 15:51,94.5282,26.0101,2016,7,26,0.0000,-1.0000,True,Nagaland,True,administrative
The Northeast Today,http://thenortheasttoday.com/landslides-damage-houses-graves-in-aizawl/,8223,2015-09-14 03:10:00,,"Aizawl, Mizoram, India","Landslides triggered by heavy downpour on Monday night have swept away two houses and damaged 39 graves in Aizawl. In Zemabawk neighbourhood in the eastern periphery of the city, two houses were carried away by landslide which also blocked the national highway 54, connecting Aizawl eastern parts of the state. There were no human casualties as family members of the two buildings managed to flee before the incident that took place around 3:10am this morning. The landslide also buried one maxicab and a truck parked on the roadside.","Aizawl, Mizoram, India",5km,landslide,downpour,large,above_road,0,0,,http://thenortheasttoday.com/wp-content/uploads/2015/09/11999911_1012700208774619_1460153118_n.gif,,glc,8223,India,IN,Mizoram,265331,Aizawl,0.6548,07-05-2016 14:49,11/20/2017 15:17,2/15/2018 15:51,92.7187,23.7348,2015,9,14,-0.8660,-0.5000,True,Mizoram,True,administrative
Shillong Times,http://www.theshillongtimes.com/2015/08/20/child-washed-away-in-tura/,7336,2015-08-19 09:00:00,,NH-62 at Sibbari,The three days of deluge caused a portion of NH-62 to remain closed for some hours at Sibbari area due to a land slip on Wednesday morning.,NH-62 at Sibbari,10km,landslide,continuous_rain,medium,above_road,0,0,,,,glc,7336,India,IN,Meghalaya,79016,Netrakona,41.13405,8/21/2015 22:12,11/20/2017 15:17,2/15/2018 15:51,90.5549,25.2193,2015,8,19,-0.5000,-0.8660,True,Meghalaya,True,administrative
Arunchal Times,http://www.arunachaltimes.in/monsoon-fury-continues-to-pound-tawang/,9252,2016-07-28 00:00:00,,"Dolma Lhakang complex, Lumla, Tawang,  Arunachal Pradesh, India","Monsoon fury continues to pound Tawang with the rain not stopping, triggering heavy landslide causing extensive damages to roads, snapping water and power supplies in large part of the district. Fresh incidents of landslides and house collapses were reported on Friday after moderate to heavy rains lashed the region. Already cut-off from the mainland with water and power supply snapped, the connectivity inside the Lumla sub-division has been choked, bringing administrative functioning to a grinding halt. A major landslide has occurred at Dolma Lhakang complex on Thursday posing threat to the Tara Devi statue which is religious tourist place. “Landslide was taking place since last few days but it has reached near the statue due to continuous rain since Thursday. Immediate measures are needed to prevent further damage”, said Lama Tsedar, a monk. “Dolma Lhakang is an important landmark for Lumla, both from religious and tourism point of view. We are positive that administration will work o","Dolma Lhakang complex, Lumla, Tawang,  Arunachal Pradesh, India",5km,landslide,monsoon,medium,unknown,0,0,,http://www.arunachaltimes.in/wp-content/uploads/2016/07/Monsoon-fury-continues-to-pound-Tawang-300x206.jpg,,glc,9252,India,IN,Arunachal Pradesh,4831,Tawang,5.92679,08-01-2016 14:56,11/20/2017 15:17,2/15/2018 15:51,91.8644,27.5748,2016,7,28,0.0000,-1.0000,True,Arunachal Pradesh,True,administrative
E-PAO,http://e-pao.net/GP.asp?src=26..120815.aug15,7665,2015-08-11 00:00:00,,Khoupum,"In a press statement, ZB-AMN General Secretary Dr Gairiangmei Maringmei said due to recent incessant rain, several areas of the Zeliangrong region have experienced landslides.",Khoupum,5km,landslide,continuous_rain,medium,unknown,0,0,,,,glc,7665,India,IN,Manipur,0,Bishnupur,31.62348,4/28/2016 22:35,11/20/2017 15:17,2/15/2018 15:51,93.5291,24.7016,2015,8,11,-0.5000,-0.8660,True,Manipur,True,administrative
ptinews,http://www.ptinews.com/news/721800_Landslides--blockade-hit-trains-services-in-NC-Hills,1994,2010-06-16 00:00:00,,"rails between Jatinga and Longrangjao(?), Assam","Train services in central Assam's North Cachar Hills district have been disrupted due to heavy landslides and a three-day railway blockade called by a students organisation today.  The landslide and blockade affected the Agartala Special, Cachar Express, Barak Valley Passenger, Hill Queen and several other goods trains, railway sources said here today.  Landslides between Jatinga and Longrangjao as well as Mahur and Wadringdisa yesterday stopped rail traffic in the district, the sources said.","rails between Jatinga and Longrangjao(?), Assam",25km,landslide,downpour,medium,unknown,0,,,,,glc,1994,India,IN,Assam,39982,Hāflong,24.41974,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,92.8025,25.0633,2010,6,16,0.5000,-0.8660,True,Assam,True,administrative
E-PAO,http://e-pao.net/GP.asp?src=22..020815.aug15,7374,2015-08-01 00:00:00,,Ukhrul town Circular road from Rayotang to Viewland Zone II,"In separate similar incidents, due to sinking of Ukhrul town Circular road from Rayotang to Viewland Zone II, a newly constructed Meitei Baptist Church building, including pastor quarter and kitchen have been destroyed, while heavy downpour that lashed the district over the last 48 hours has left some three dwelling houses damaged at Dungrei Junction.",Ukhrul town Circular road from Rayotang to Viewland Zone II,10km,landslide,continuous_rain,medium,below_road,0,0,,,,glc,7374,India,IN,Manipur,223523,Imphal,53.75747,02-04-2016 16:49,11/20/2017 15:17,2/15/2018 15:51,94.3591,25.1122,2015,8,1,-0.5000,-0.8660,True,Manipur,True,administrative
articles.timesofindia,http://articles.timesofindia.indiatimes.com/2012-07-07/guwahati/32577108_1_arunachal-district-landslides-arunachal-pradesh,4446,2012-07-05 00:00:00,,"Tuting, Upper Siang , Arunachal Pradesh",Tuting in Upper Siang district of Arunachal Pradesh is cut off from the rest of the country following massive landslides triggered by torrential rain over the past couple of days.,"Tuting, Upper Siang , Arunachal Pradesh",5km,landslide,downpour,large,unknown,,,,,,test,4446,India,IN,Arunachal Pradesh,0,Damnyain,52.64616,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,94.8885,28.9986,2012,7,5,0.0000,-1.0000,True,Arunachal Pradesh,True,administrative
thestatesman.net,http://www.thestatesman.net/page.arcview.php?clid=10&id=198313&usrsess=1,269,2007-09-18 00:00:00,,Geyzing-Jorethang road and Naya Bazar-Legship road,along multiple roads in province,Geyzing-Jorethang road and Naya Bazar-Legship road,50km,landslide,rain,medium,unknown,,,,,,glc,269,India,IN,Sikkim,1147,Namchi,16.10912,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,88.2816,27.2872,2007,9,18,-0.8660,-0.5000,True,Sikkim,True,administrative
gsi.gov,"http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL",2205,2010-08-06 00:00:00,,"Dawrpui Vengthar cemetary, Aizwal, Mizoram","As per PTI report a massive landslide triggered by heavy rains on 6th August 2010 at the cemetery of Dawrpui Vengthar locality, Aizwal has swept away number of tombs.","Dawrpui Vengthar cemetary, Aizwal, Mizoram",1km,landslide,downpour,medium,unknown,0,,,,,glc,2205,India,IN,Mizoram,265331,Aizawl,0.90276,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,92.7146,23.7365,2010,8,6,-0.5000,-0.8660,True,Mizoram,True,administrative
assamtribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=oct1312/oth06,4610,2012-11-11 00:00:00,,"Dapchhuah, Mamit, Mizoram","Four people were killed and several places remained inaccessible due to road blockade caused by landslides since yesterday as heavy rains lashed Mizoram since Wednesday night, police said. The driver and operator of an excavator and the driver of a private vehicle were killed following a massive landslide near Dapchhuah village on Mizoram-Tripura border Mamit district last evening.While the body of Nasim Uddin, working under Muzir Uddin, operator of the excavator, was found, the search for the bodies of Muzir Uddin and Lalnunsiama, the driver of the vehicle, was on.","Dapchhuah, Mamit, Mizoram",5km,landslide,downpour,medium,unknown,4,,,,,glc,4610,India,IN,Mizoram,5760,Sairang,14.01872,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,92.5217,23.7705,2012,11,11,-0.8660,0.5000,True,Mizoram,True,administrative
Assam Times,http://www.assamtimes.org/node/11181,6112,2014-06-28 09:00:00,,"Kharghuli Hills, Assam","Over 50 people had a narrow escape in Guwahati when 13 houses collapsed in landslide on Saturday. The incident took place in the morning at Kharghuli hilltop where 13 houses were damaged in landslide. The people inside the houses, who were remaining alert, however, managed to escape the tragedy. The incident took place 24 hours after three persons of a family died in landslide in Bhangagarh area.","Kharghuli Hills, Assam",exact,landslide,rain,medium,unknown,0,0,,,,glc,6112,India,IN,Assam,899094,Guwahati,2.35032,8/24/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,91.7652,26.1964,2014,6,28,0.5000,-0.8660,True,Assam,True,administrative
E-PAO,http://e-pao.net/GP.asp?src=1..020815.aug15,7390,2015-08-01 00:00:00,,between Tengnoupal-Sita junction and Tengnoupal Power Sub-Station,In between Tengnoupal-Sita junction and Tengnoupal Power Sub-Station landslide occurred at four locations and blocked the Tengnoupal-Sangshak road,between Tengnoupal-Sita junction and Tengnoupal Power Sub-Station,25km,landslide,continuous_rain,medium,above_road,0,0,,,,glc,7390,India,IN,Manipur,7528,Wāngjing,22.17372,12/14/2015 22:05,11/20/2017 15:17,2/15/2018 15:51,94.1913,24.4265,2015,8,1,-0.5000,-0.8660,True,Manipur,True,administrative
Mizoram Express,http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/,2420,2010-09-13 00:00:00,,"Tuikual 'C', Aizawl, Mizoram","Landslide triggered by heavy rain in Tuikual ‘C’ on Monday killed a woman, R. Laltanpuii.  According to Aizawl Police sources, the landslide buried the woman while she was collecting water with her friend. Luckily, her friend who was nearby her escaped unhurt.  The dead body was handed over to her relatives after post mortem examination in Aizawl Civil Hospital.","Tuikual 'C', Aizawl, Mizoram",1km,landslide,downpour,medium,urban,1,,,,,glc,2420,India,IN,Mizoram,20244,Serchhīp,8.59507,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,92.71495623,23.72988966,2010,9,13,-0.8660,-0.5000,True,Mizoram,True,administrative
Saharas Samay,http://www.saharasamay.com/samayhtml/articles.aspx?newsid=84791,264,2007-09-13 00:00:00,,Guwahati,"landslide hit house and buried a family, occurred at 3am",Guwahati,10km,landslide,rain,medium,unknown,,,,,,glc,264,India,IN,Assam,2000,Dispur,5.28094,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,91.8,26.1833,2007,9,13,-0.8660,-0.5000,True,Assam,True,administrative
Sikkim times.com,http://sikkimnews.blogspot.com/,251,2007-09-09 00:00:00,,Hingdam village in South Sikkim,"many people displaced, houses damaged",Hingdam village in South Sikkim,50km,landslide,rain,medium,unknown,1,,,,,glc,251,India,IN,Sikkim,1147,Namchi,1.61449,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,88.35,27.1667,2007,9,9,-0.8660,-0.5000,True,Sikkim,True,administrative
The Telegraph,http://www.telegraphindia.com/1141007/jsp/frontpage/story_18900562.jsp#.VDVSk_ldV8E,6214,2014-10-05 17:45:00,,Jorabat-Umiam route,"Last evening, a massive landslide at Umling in Ri Bhoi district, around 42km from here, claimed one life while several others had a providential escape. Umling is located along the Jorabat-Umiam route. Around 6pm yesterday, six light vehicles and a tanker travelling on that stretch were pushed away by the potent debris, leaving one person from Nagaland in an i20 dead.",Jorabat-Umiam route,5km,landslide,rain,medium,above_road,1,0,,,,glc,6214,India,IN,Meghalaya,14387,Nongpoh,7.69459,6/30/2016 17:24,11/20/2017 15:17,2/15/2018 15:51,91.8587,25.9702,2014,10,5,-1.0000,-0.0000,True,Meghalaya,True,administrative
isikkim.com,http://isikkim.com/2012-06-sikkim-landslide-at-tathangchen-poses-threat-to-residents-15-5/,4411,2012-06-14 04:00:00,,"Tathangchen, Gangtok, Sikkim","The continuous rainfall triggered a landslide on Thursday  morning at 4 am near Kamala Gas agency at Tathangchen, Gangtok.  Though no casualties were reported but the landslide has posed threat to some of the residence. Immediately after the occurrence the ward councilor, Mayor KN Topgay, Deputy Mayor Shakti Singh Chowdhury reached the spot.","Tathangchen, Gangtok, Sikkim",5km,landslide,downpour,medium,unknown,,,,,,glc,4411,India,IN,Sikkim,30700,Gangtok,1.57239,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,88.6065,27.339,2012,6,14,0.5000,-0.8660,True,Sikkim,True,administrative
Hindustan Times,http://www.hindustantimes.com/india/20-dead-several-houses-swept-away-in-manipur-landslide/story-KoP6OouFBWhqxSdcnLrXJN.html,7384,2015-08-01 00:00:00,,"Wayang, Khengjoi","Several houses of Hollenjang, Wayang and Tuitung village under Khengjoi were also swept away by the landslide. The total number of casualties from these areas, if any, are not known so far.","Wayang, Khengjoi",5km,landslide,rain,medium,unknown,0,0,,,,glc,7384,India,IN,Manipur,44540,Mawlaik,44.98236,12/14/2015 20:59,11/20/2017 15:17,2/15/2018 15:51,94.0906,23.9278,2015,8,1,-0.5000,-0.8660,True,Manipur,True,administrative
kanglaonline.com,http://www.kanglaonline.com/index.php?template=headline&newsid=39058&typeid=1,211,2007-08-26 00:00:00,,Tamenglong,"man killed along road cut, many events in this area affecting people and livestock, occurred at 5:30 pm",Tamenglong,5km,mudslide,continuous_rain,medium,unknown,1,,3 days of rain,,,glc,211,India,IN,Manipur,223523,Imphal,43.53546,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,93.55,24.9667,2007,8,26,-0.5000,-0.8660,True,Manipur,True,administrative
articles.timesofindia,http://articles.timesofindia.indiatimes.com/2012-06-04/guwahati/32030359_1_barail-hill-harangajao-landslides,4384,2012-06-03 00:00:00,,"between Haflong and  Bagetar, Assam","Torrential rain in the Barail Hill range for the past many days triggered landslides at least five places along the Lumding-Silchar section of Northeast Frontier Railway (NFR) early on Sunday. Authorities have suspended and regulated services of all the trains in this 214-km section until tracks are cleared.   A senior official of NFR here said at around 3am on Sunday, a large amount of soil and mud, boulders and trees came down the Borail Hill on the tracks at five different places in Dima Hasao district. The affected places are between Harangajao and Mailongdisa, Bandarkhal and Chandranathpur, Maibang and Daotohaja, Lower Haflong and Bagetar and between Mahur and Migrendisa.","between Haflong and  Bagetar, Assam",5km,landslide,downpour,medium,unknown,,,,,,glc,4384,India,IN,Assam,39982,Hāflong,1.50142,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,93.0123,25.1775,2012,6,3,0.5000,-0.8660,True,Assam,True,administrative
articles.timesofindia,http://articles.timesofindia.indiatimes.com/2012-06-04/guwahati/32030359_1_barail-hill-harangajao-landslides,4383,2012-06-03 00:00:00,,"between Maibang and Daotohaja, Assam","Torrential rain in the Barail Hill range for the past many days triggered landslides at least five places along the Lumding-Silchar section of Northeast Frontier Railway (NFR) early on Sunday. Authorities have suspended and regulated services of all the trains in this 214-km section until tracks are cleared.   A senior official of NFR here said at around 3am on Sunday, a large amount of soil and mud, boulders and trees came down the Borail Hill on the tracks at five different places in Dima Hasao district. The affected places are between Harangajao and Mailongdisa, Bandarkhal and Chandranathpur, Maibang and Daotohaja, Lower Haflong and Bagetar and between Mahur and Migrendisa.","between Maibang and Daotohaja, Assam",5km,landslide,downpour,medium,unknown,,,,,,glc,4383,India,IN,Assam,8364,Maibong,1.26422,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,93.1265,25.3056,2012,6,3,0.5000,-0.8660,True,Assam,True,administrative
E-PAO,http://e-pao.net/GP.asp?src=22..020815.aug15,7375,2015-08-01 00:00:00,,Ukhrul NH 201-Jessami road,"The landslides occurred at three places between Ukhrul to Nungbi Village, following which a team of RKL inspected the sites today.",Ukhrul NH 201-Jessami road,25km,landslide,continuous_rain,medium,above_road,0,0,,,,glc,7375,India,IN,Manipur,15118,Phek,52.60509,11/21/2015 2:02,11/20/2017 15:17,2/15/2018 15:51,94.4481,25.1941,2015,8,1,-0.5000,-0.8660,True,Manipur,True,administrative
www.e-pao.net,http://www.e-pao.net/GP.asp?src=23..130513.may13,4861,2013-05-12 00:00:00,,"Khongsang, Tamenglong, Manipur,","With unprecedented heavy pre-monsoon rains making the condition of Tamenglong- Khongsang road to turn from bad to worse, one goods laden truck (Registration no.MN01-7681) has been washed away in the mudslides occurring at various points of the road which has not known maintenance for the last many years.The incident occurred at Sangrungpang village yesterday while the goods laden truck was heading towards Tamenglong District HQs.","Khongsang, Tamenglong, Manipur,",25km,mudslide,rain,medium,unknown,,,,,,glc,4861,India,IN,Assam,7176,Mahur,43.86029,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,93.4946,24.9926,2013,5,12,0.8660,-0.5000,True,Assam,True,administrative
The Indian Express,http://indianexpress.com/article/india/india-others/mizorams-power-lifeline-on-shaky-ground-after-landslip/,7972,2015-08-28 01:45:00,,"Mizoram, India","A downpour was drenching the old building at 1.45am on August 28 when what seemed to be a tremor struck. Several glass panes on windows lining the western wall cracked and broke, as did parts of the concrete wall of the control room of the 132KV power sub-station at Zuangtui, on Aizawl’s eastern outskirts.","Mizoram, India",25km,landslide,downpour,large,unknown,0,0,,,,glc,7972,India,IN,Mizoram,5963,Thenzawl,15.9845,6/30/2016 16:21,11/20/2017 15:17,2/15/2018 15:51,92.8112,23.4495,2015,8,28,-0.5000,-0.8660,True,Mizoram,True,administrative
e-pao.net,http://e-pao.net/GP.asp?src=4..230711.jul11,3831,2011-07-22 00:00:00,,Heibok Hills,"Mudslide alarm at Heibok hills Source: The Sangai Express  Imphal, July 22 2011: Following heavy mudslide on the western side of Heibok hills, people of Hiyangthang Tarahei Konjil are caught in a panicky situation.  Apprehension hangs heavy among the people that their homesteads might be buried by the falling mud and earth.  Following heavy downpour in the last 4/5 days, mud and earth started sliding down the hill side from a spot 40 feet above the ground, said the villagers.  Because of the heavy mudslide which occurred near a rice mill, one inter-village road located beneath the hill was closed for some period.  Even as the rice mill belonging to one Md Rabi (63) was saved from the devastating effect of the mudslide by putting wooden fence around it, one hand-pump, a tube-well and a cow shed have been buried by the mudslide.  The IVR was re-opened after the villagers cleared the mound of mud and earth.  The villagers said that a similar mudslide occurred in the other side of Heibok h",Heibok Hills,unknown,landslide,downpour,medium,unknown,0,,,,,glc,3831,India,IN,Manipur,223523,Imphal,1.05312,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,93.948,24.7992,2011,7,22,0.0000,-1.0000,True,Manipur,True,administrative
articles.timesofindia.indiatimes.com,http://articles.timesofindia.indiatimes.com/2013-10-07/guwahati/42793381_1_anil-nagar-heavy-rain-nabin-nagar,5584,2013-10-06 00:00:00,,"Nilachal Hill, Guwahati, Assam","Heavy downpour in the last 24 hours paralyzed life in Guwahati and a landslide triggered by the rain claimed the life of an elderly person in the city on Sunday. The rain also dampened the spirit of Durga Puja shopping in the city. Kamrup (Metro) additional deputy commissioner Dhrubajyoti Das said one Man Bahadur Gurung (80) of Batahghuli area in the city died when a rock rolled down the hills and hit Gurung, who was sitting at the foothills. Another landslide occurred on the Nilachal Hill, but no one was injured in the incident.","Nilachal Hill, Guwahati, Assam",5km,landslide,downpour,medium,unknown,0,,,,,glc,5584,India,IN,Assam,17516,North Guwāhāti,3.75928,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,91.7049,26.1665,2013,10,6,-1.0000,-0.0000,True,Assam,True,administrative
