event_id,event_date,year,month,month_sin,month_cos,is_monsoon,pre_monsoon,post_monsoon,latitude,longitude,state,trigger,landslide_size,landslide_category,elevation_proxy_m,slope_proxy_deg,rainfall_antecedent_proxy_mm,historical_density_50km,min_dist_to_historical_km,label,sample_type
500198,2016-10-04 00:00:00,2016,10,-1.0,-0.0,0,0,1,24.12305,91.43566,Tripura,none,none,non_event,232.7,6.8,63.8,2,4.85,0,constructed_pseudo_absence
500199,2012-11-07 00:00:00,2012,11,-0.866,0.5,0,0,1,26.63082,93.94426,Nagaland,none,none,non_event,1179.8,26.3,22.9,0,53.56,0,constructed_pseudo_absence
500200,2012-11-17 00:00:00,2012,11,-0.866,0.5,0,0,1,26.73138,92.30851,Arunachal Pradesh,none,none,non_event,2114.8,31.0,26.5,1,45.1,0,constructed_pseudo_absence
500201,2009-04-20 00:00:00,2009,4,1.0,0.0,0,1,0,24.42314,94.10352,Manipur,none,none,non_event,1062.5,31.9,126.9,17,0.95,0,constructed_pseudo_absence
500202,2014-10-10 00:00:00,2014,10,-1.0,-0.0,0,0,1,26.11317,94.26846,Nagaland,none,none,non_event,1408.6,37.5,76.4,8,6.53,0,constructed_pseudo_absence
500203,2016-03-24 00:00:00,2016,3,0.866,0.5,0,0,0,26.41285,95.16181,Nagaland,none,none,non_event,1447.7,31.4,61.3,1,37.03,0,constructed_pseudo_absence
500204,2016-08-24 00:00:00,2016,8,-0.5,-0.866,1,0,0,23.32485,91.88671,Tripura,none,none,non_event,86.4,6.0,223.5,1,38.69,0,constructed_pseudo_absence
500205,2007-08-23 00:00:00,2007,8,-0.5,-0.866,1,0,0,27.16255,88.61265,Sikkim,none,none,non_event,2704.3,37.1,220.0,30,3.55,0,constructed_pseudo_absence
500206,2010-04-25 00:00:00,2010,4,1.0,0.0,0,1,0,25.9538,94.08462,Nagaland,none,none,non_event,1292.4,35.3,124.0,10,18.79,0,constructed_pseudo_absence
500207,2015-03-22 00:00:00,2015,3,0.866,0.5,0,0,0,28.64675,94.56023,Arunachal Pradesh,none,none,non_event,1855.9,39.4,46.1,0,50.53,0,constructed_pseudo_absence
500208,2015-04-25 00:00:00,2015,4,1.0,0.0,0,1,0,24.67336,93.95963,Manipur,none,none,non_event,1190.4,21.9,143.6,22,2.44,0,constructed_pseudo_absence
500209,2010-03-10 00:00:00,2010,3,0.866,0.5,0,0,0,23.4862,92.43072,Mizoram,none,none,non_event,863.7,29.1,55.2,16,32.94,0,constructed_pseudo_absence
500210,2014-03-12 00:00:00,2014,3,0.866,0.5,0,0,0,23.90505,93.04588,Mizoram,none,none,non_event,942.0,36.0,61.9,18,6.73,0,constructed_pseudo_absence
500211,2015-04-13 00:00:00,2015,4,1.0,0.0,0,1,0,22.64825,92.88817,Mizoram,none,none,non_event,1151.4,24.0,147.7,3,9.07,0,constructed_pseudo_absence
500212,2008-04-15 00:00:00,2008,4,1.0,0.0,0,1,0,24.35186,93.51773,Manipur,none,none,non_event,1097.4,31.6,133.4,8,38.91,0,constructed_pseudo_absence
500213,2015-10-05 00:00:00,2015,10,-1.0,-0.0,0,0,1,25.22227,91.41573,Meghalaya,none,none,non_event,1331.1,34.0,79.1,0,60.07,0,constructed_pseudo_absence
500214,2015-02-08 00:00:00,2015,2,0.5,0.866,0,0,0,25.2667,91.8095,Meghalaya,none,none,non_event,1383.6,22.8,14.5,3,35.0,0,constructed_pseudo_absence
500215,2007-12-06 00:00:00,2007,12,-0.5,0.866,0,0,0,23.06087,92.02492,Tripura,none,none,non_event,293.6,17.3,21.7,1,31.9,0,constructed_pseudo_absence
500216,2011-03-21 00:00:00,2011,3,0.866,0.5,0,0,0,23.66392,91.33935,Tripura,none,none,non_event,278.1,14.4,46.3,1,49.06,0,constructed_pseudo_absence
500217,2007-12-06 00:00:00,2007,12,-0.5,0.866,0,0,0,25.58867,91.96935,Meghalaya,none,none,non_event,1119.7,33.7,19.3,5,7.68,0,constructed_pseudo_absence
500218,2014-02-24 00:00:00,2014,2,0.5,0.866,0,0,0,29.4918,93.84227,Arunachal Pradesh,none,none,non_event,2251.9,31.0,35.3,0,115.37,0,constructed_pseudo_absence
500219,2008-12-11 00:00:00,2008,12,-0.5,0.866,0,0,0,26.62687,94.85098,Arunachal Pradesh,none,none,non_event,2050.0,28.6,22.5,4,18.23,0,constructed_pseudo_absence
500220,2015-05-07 00:00:00,2015,5,0.866,-0.5,0,1,0,24.32282,91.26104,Tripura,none,none,non_event,259.5,8.9,231.5,1,33.25,0,constructed_pseudo_absence
500221,2007-11-26 00:00:00,2007,11,-0.866,0.5,0,0,1,23.93726,91.96232,Tripura,none,none,non_event,80.0,9.1,26.5,1,21.02,0,constructed_pseudo_absence
500222,2013-11-17 00:00:00,2013,11,-0.866,0.5,0,0,1,25.19304,92.36844,Meghalaya,none,none,non_event,1297.7,33.8,20.0,11,5.85,0,constructed_pseudo_absence
500223,2012-12-01 00:00:00,2012,12,-0.5,0.866,0,0,0,24.82065,90.58585,Assam,none,none,non_event,655.0,18.8,3.6,2,42.61,0,constructed_pseudo_absence
500224,2016-01-21 00:00:00,2016,1,0.0,1.0,0,0,0,24.38049,92.56234,Mizoram,none,none,non_event,1065.1,36.0,6.0,9,11.54,0,constructed_pseudo_absence
500225,2015-12-23 00:00:00,2015,12,-0.5,0.866,0,0,0,25.91504,90.70622,Assam,none,none,non_event,466.0,19.9,17.1,2,17.16,0,constructed_pseudo_absence
500226,2009-05-15 00:00:00,2009,5,0.866,-0.5,0,1,0,22.85561,92.46502,Mizoram,none,none,non_event,878.9,32.8,232.4,1,41.54,0,constructed_pseudo_absence
500227,2015-11-27 00:00:00,2015,11,-0.866,0.5,0,0,1,27.77213,88.82152,Sikkim,none,none,non_event,2759.7,42.4,15.0,7,23.61,0,constructed_pseudo_absence
500228,2012-01-19 00:00:00,2012,1,0.0,1.0,0,0,0,26.14948,93.02749,Assam,none,none,non_event,338.2,18.8,19.6,1,48.33,0,constructed_pseudo_absence
500229,2012-12-15 00:00:00,2012,12,-0.5,0.866,0,0,0,25.62997,90.24956,Meghalaya,none,none,non_event,1174.6,23.3,2.2,7,13.63,0,constructed_pseudo_absence
500230,2007-05-17 00:00:00,2007,5,0.866,-0.5,0,1,0,23.04551,91.71245,Tripura,none,none,non_event,328.5,17.8,198.8,1,3.57,0,constructed_pseudo_absence
500231,2007-04-27 00:00:00,2007,4,1.0,0.0,0,1,0,23.97643,91.4698,Tripura,none,none,non_event,80.0,12.9,83.6,2,12.59,0,constructed_pseudo_absence
500232,2008-07-02 00:00:00,2008,7,0.0,-1.0,1,0,0,24.27663,91.87053,Assam,none,none,non_event,446.4,8.2,412.7,2,43.51,0,constructed_pseudo_absence
500233,2009-11-24 00:00:00,2009,11,-0.866,0.5,0,0,1,22.95078,91.59064,Tripura,none,none,non_event,226.8,8.6,23.8,1,14.74,0,constructed_pseudo_absence
500234,2013-04-22 00:00:00,2013,4,1.0,0.0,0,1,0,27.49339,88.8254,Sikkim,none,none,non_event,2717.9,44.0,153.9,19,14.39,0,constructed_pseudo_absence
500235,2009-12-13 00:00:00,2009,12,-0.5,0.866,0,0,0,25.04171,93.62599,Manipur,none,none,non_event,1112.7,20.0,17.0,32,11.32,0,constructed_pseudo_absence
500236,2011-05-24 00:00:00,2011,5,0.866,-0.5,0,1,0,25.9183,92.06854,Meghalaya,none,none,non_event,1362.7,25.7,210.7,41,21.76,0,constructed_pseudo_absence
500237,2011-02-24 00:00:00,2011,2,0.5,0.866,0,0,0,25.27226,90.83848,Meghalaya,none,none,non_event,1329.5,24.7,11.3,2,29.12,0,constructed_pseudo_absence
500238,2007-03-03 00:00:00,2007,3,0.866,0.5,0,0,0,27.67642,88.84261,Sikkim,none,none,non_event,2630.1,34.2,28.9,15,19.32,0,constructed_pseudo_absence
500239,2014-02-07 00:00:00,2014,2,0.5,0.866,0,0,0,27.30973,91.761,Arunachal Pradesh,none,none,non_event,2225.0,34.5,29.8,3,31.19,0,constructed_pseudo_absence
500240,2016-03-20 00:00:00,2016,3,0.866,0.5,0,0,0,24.7574,93.52067,Manipur,none,none,non_event,1254.9,26.3,63.8,30,1.73,0,constructed_pseudo_absence
500241,2015-02-10 00:00:00,2015,2,0.5,0.866,0,0,0,25.33194,90.22978,Meghalaya,none,none,non_event,1347.1,23.0,20.1,7,19.65,0,constructed_pseudo_absence
500242,2014-01-12 00:00:00,2014,1,0.0,1.0,0,0,0,24.98939,93.76896,Manipur,none,none,non_event,1154.8,26.7,20.0,34,8.56,0,constructed_pseudo_absence
500243,2011-04-25 00:00:00,2011,4,1.0,0.0,0,1,0,26.45336,94.07569,Nagaland,none,none,non_event,1322.2,27.0,114.1,2,35.93,0,constructed_pseudo_absence
500244,2014-12-18 00:00:00,2014,12,-0.5,0.866,0,0,0,25.33081,91.92273,Meghalaya,none,none,non_event,1292.1,34.0,8.7,4,27.97,0,constructed_pseudo_absence
500245,2012-09-15 00:00:00,2012,9,-0.866,-0.5,1,0,0,24.538,93.45899,Manipur,none,none,non_event,967.0,22.6,254.7,18,19.52,0,constructed_pseudo_absence
500246,2016-09-28 00:00:00,2016,9,-0.866,-0.5,1,0,0,25.05669,90.9315,Meghalaya,none,none,non_event,1121.1,33.7,188.5,2,41.03,0,constructed_pseudo_absence
500247,2012-03-01 00:00:00,2012,3,0.866,0.5,0,0,0,25.52733,92.40842,Meghalaya,none,none,non_event,1030.4,31.5,35.3,5,20.96,0,constructed_pseudo_absence
500248,2010-10-23 00:00:00,2010,10,-1.0,-0.0,0,0,1,27.01283,94.45228,Assam,none,none,non_event,276.3,9.5,87.5,5,41.25,0,constructed_pseudo_absence
500249,2015-09-10 00:00:00,2015,9,-0.866,-0.5,1,0,0,26.59592,94.02326,Nagaland,none,none,non_event,1147.6,29.9,201.7,0,52.46,0,constructed_pseudo_absence
500250,2014-11-11 00:00:00,2014,11,-0.866,0.5,0,0,1,23.64561,92.06338,Tripura,none,none,non_event,433.1,17.5,25.4,2,41.77,0,constructed_pseudo_absence
500251,2009-01-18 00:00:00,2009,1,0.0,1.0,0,0,0,27.05029,88.77768,Sikkim,none,none,non_event,2558.8,32.4,17.6,27,19.03,0,constructed_pseudo_absence
500252,2010-04-27 00:00:00,2010,4,1.0,0.0,0,1,0,27.32471,88.17657,Sikkim,none,none,non_event,2839.0,33.1,105.5,25,6.82,0,constructed_pseudo_absence
500253,2014-05-24 00:00:00,2014,5,0.866,-0.5,0,1,0,25.66319,94.86102,Nagaland,none,none,non_event,1469.3,27.4,226.1,5,24.26,0,constructed_pseudo_absence
500254,2007-07-27 00:00:00,2007,7,0.0,-1.0,1,0,0,23.19448,92.16724,Tripura,none,none,non_event,511.5,17.8,419.9,0,50.21,0,constructed_pseudo_absence
500255,2010-01-05 00:00:00,2010,1,0.0,1.0,0,0,0,28.81658,93.93311,Arunachal Pradesh,none,none,non_event,2036.6,28.1,10.9,0,95.17,0,constructed_pseudo_absence
500256,2016-12-22 00:00:00,2016,12,-0.5,0.866,0,0,0,25.30881,94.51168,Nagaland,none,none,non_event,1408.5,35.5,2.0,15,2.92,0,constructed_pseudo_absence
500257,2011-07-10 00:00:00,2011,7,0.0,-1.0,1,0,0,27.01304,88.47648,Sikkim,none,none,non_event,2837.6,34.0,277.2,30,5.81,0,constructed_pseudo_absence
500258,2008-12-17 00:00:00,2008,12,-0.5,0.866,0,0,0,27.88678,88.8188,Sikkim,none,none,non_event,2868.3,38.5,2.0,1,33.96,0,constructed_pseudo_absence
500259,2013-01-13 00:00:00,2013,1,0.0,1.0,0,0,0,24.01956,92.52079,Mizoram,none,none,non_event,957.4,28.5,6.7,18,15.6,0,constructed_pseudo_absence
500260,2008-10-28 00:00:00,2008,10,-1.0,-0.0,0,0,1,25.32997,92.28419,Meghalaya,none,none,non_event,1405.1,32.2,84.1,7,12.8,0,constructed_pseudo_absence
500261,2007-09-23 00:00:00,2007,9,-0.866,-0.5,1,0,0,27.41719,88.49743,Sikkim,none,none,non_event,3033.0,36.8,191.6,31,7.52,0,constructed_pseudo_absence
500262,2008-12-02 00:00:00,2008,12,-0.5,0.866,0,0,0,27.7094,88.29814,Sikkim,none,none,non_event,2650.4,44.0,20.1,5,36.98,0,constructed_pseudo_absence
500263,2011-12-19 00:00:00,2011,12,-0.5,0.866,0,0,0,23.33375,92.20899,Tripura,none,none,non_event,285.4,6.1,3.8,0,58.09,0,constructed_pseudo_absence
500264,2009-11-23 00:00:00,2009,11,-0.866,0.5,0,0,1,25.22818,93.6936,Nagaland,none,none,non_event,1648.6,30.5,38.3,27,7.62,0,constructed_pseudo_absence
500265,2013-10-18 00:00:00,2013,10,-1.0,-0.0,0,0,1,22.32237,92.48857,Mizoram,none,none,non_event,912.6,31.7,88.8,1,48.25,0,constructed_pseudo_absence
500266,2008-06-12 00:00:00,2008,6,0.5,-0.866,1,0,0,25.30195,94.24076,Manipur,none,none,non_event,1454.0,25.4,239.8,24,17.87,0,constructed_pseudo_absence
500267,2016-04-25 00:00:00,2016,4,1.0,0.0,0,1,0,25.42831,94.54474,Assam,none,none,non_event,281.4,10.1,112.1,15,5.8,0,constructed_pseudo_absence
500268,2013-05-22 00:00:00,2013,5,0.866,-0.5,0,1,0,23.68497,91.52697,Tripura,none,none,non_event,439.0,6.0,210.9,2,33.56,0,constructed_pseudo_absence
500269,2008-03-13 00:00:00,2008,3,0.866,0.5,0,0,0,23.97494,93.05573,Mizoram,none,none,non_event,934.4,29.2,57.8,19,14.49,0,constructed_pseudo_absence
500270,2007-12-15 00:00:00,2007,12,-0.5,0.866,0,0,0,27.34835,88.0959,Sikkim,none,none,non_event,2948.4,39.1,4.9,14,14.5,0,constructed_pseudo_absence
500271,2015-07-14 00:00:00,2015,7,0.0,-1.0,1,0,0,23.96586,93.77576,Manipur,none,none,non_event,1149.1,20.1,273.6,7,21.33,0,constructed_pseudo_absence
500272,2013-01-14 00:00:00,2013,1,0.0,1.0,0,0,0,26.42801,94.64196,Assam,none,none,non_event,476.7,18.2,2.4,7,16.87,0,constructed_pseudo_absence
500273,2013-02-09 00:00:00,2013,2,0.5,0.866,0,0,0,25.62916,90.30875,Meghalaya,none,none,non_event,1133.2,29.6,18.7,7,14.08,0,constructed_pseudo_absence
500274,2011-06-03 00:00:00,2011,6,0.5,-0.866,1,0,0,24.75211,91.43856,Assam,none,none,non_event,519.0,9.1,297.7,0,73.72,0,constructed_pseudo_absence
500275,2008-02-01 00:00:00,2008,2,0.5,0.866,0,0,0,23.85009,91.33466,Tripura,none,none,non_event,92.8,7.3,20.4,2,29.8,0,constructed_pseudo_absence
500276,2012-05-27 00:00:00,2012,5,0.866,-0.5,0,1,0,27.88448,88.29659,Sikkim,none,none,non_event,2870.0,32.5,252.6,1,46.46,0,constructed_pseudo_absence
500277,2010-05-06 00:00:00,2010,5,0.866,-0.5,0,1,0,24.37083,94.08578,Manipur,none,none,non_event,1114.5,28.2,262.7,16,3.86,0,constructed_pseudo_absence
500278,2016-11-11 00:00:00,2016,11,-0.866,0.5,0,0,1,23.81067,92.95948,Mizoram,none,none,non_event,1007.1,24.4,30.9,19,10.09,0,constructed_pseudo_absence
500279,2010-08-18 00:00:00,2010,8,-0.5,-0.866,1,0,0,27.40152,88.83886,Sikkim,none,none,non_event,2872.0,38.2,248.3,19,7.9,0,constructed_pseudo_absence
500280,2010-05-10 00:00:00,2010,5,0.866,-0.5,0,1,0,29.36371,94.22357,Arunachal Pradesh,none,none,non_event,2287.7,37.8,227.2,0,76.26,0,constructed_pseudo_absence
500281,2011-03-22 00:00:00,2011,3,0.866,0.5,0,0,0,27.74028,88.12526,Sikkim,none,none,non_event,2739.3,32.4,39.8,1,45.72,0,constructed_pseudo_absence
500282,2014-08-18 00:00:00,2014,8,-0.5,-0.866,1,0,0,27.08136,88.89163,Sikkim,none,none,non_event,2667.8,42.9,296.7,21,26.45,0,constructed_pseudo_absence
500283,2012-10-26 00:00:00,2012,10,-1.0,-0.0,0,0,1,27.59801,88.71165,Sikkim,none,none,non_event,2547.6,43.9,94.5,17,5.61,0,constructed_pseudo_absence
500284,2012-02-20 00:00:00,2012,2,0.5,0.866,0,0,0,24.52654,91.26386,Assam,none,none,non_event,286.6,11.4,28.7,0,52.74,0,constructed_pseudo_absence
500285,2013-01-04 00:00:00,2013,1,0.0,1.0,0,0,0,28.06349,88.29844,Sikkim,none,none,non_event,2636.0,41.8,12.4,0,61.05,0,constructed_pseudo_absence
500286,2016-10-05 00:00:00,2016,10,-1.0,-0.0,0,0,1,25.49036,90.9734,Meghalaya,none,none,non_event,1160.4,22.1,71.1,0,51.74,0,constructed_pseudo_absence
500287,2008-01-24 00:00:00,2008,1,0.0,1.0,0,0,0,25.25219,95.49945,Assam,none,none,non_event,505.9,18.5,6.8,0,92.2,0,constructed_pseudo_absence
500288,2012-05-15 00:00:00,2012,5,0.866,-0.5,0,1,0,24.15483,91.72534,Tripura,none,none,non_event,410.2,7.3,226.1,2,27.27,0,constructed_pseudo_absence
500289,2008-01-11 00:00:00,2008,1,0.0,1.0,0,0,0,25.27103,94.80417,Assam,none,none,non_event,710.2,19.8,18.6,6,26.61,0,constructed_pseudo_absence
500290,2015-02-06 00:00:00,2015,2,0.5,0.866,0,0,0,25.56685,94.33288,Manipur,none,none,non_event,1130.8,21.1,17.3,16,17.46,0,constructed_pseudo_absence
500291,2009-02-22 00:00:00,2009,2,0.5,0.866,0,0,0,23.27097,91.58606,Tripura,none,none,non_event,405.3,8.4,8.3,1,31.6,0,constructed_pseudo_absence
500292,2007-10-07 00:00:00,2007,10,-1.0,-0.0,0,0,1,25.49453,91.08866,Meghalaya,none,none,non_event,1277.6,31.4,85.3,0,58.95,0,constructed_pseudo_absence
500293,2015-02-11 00:00:00,2015,2,0.5,0.866,0,0,0,26.35166,94.73686,Assam,none,none,non_event,692.2,16.3,8.3,7,21.46,0,constructed_pseudo_absence
500294,2016-04-13 00:00:00,2016,4,1.0,0.0,0,1,0,23.74434,91.86693,Tripura,none,none,non_event,257.5,12.1,119.6,1,20.32,0,constructed_pseudo_absence
500295,2011-12-19 00:00:00,2011,12,-0.5,0.866,0,0,0,23.88778,92.07649,Tripura,none,none,non_event,218.2,16.3,2.0,2,32.21,0,constructed_pseudo_absence
500296,2012-10-17 00:00:00,2012,10,-1.0,-0.0,0,0,1,25.03043,90.43678,Assam,none,none,non_event,287.4,12.4,87.2,2,22.7,0,constructed_pseudo_absence
500297,2015-10-21 00:00:00,2015,10,-1.0,-0.0,0,0,1,27.46534,88.438,Sikkim,none,none,non_event,2940.8,35.5,99.4,30,15.44,0,constructed_pseudo_absence
500298,2012-11-20 00:00:00,2012,11,-0.866,0.5,0,0,1,24.73032,93.25253,Manipur,none,none,non_event,1446.4,24.1,16.0,22,16.18,0,constructed_pseudo_absence
500299,2013-12-17 00:00:00,2013,12,-0.5,0.866,0,0,0,28.00537,92.65126,Arunachal Pradesh,none,none,non_event,2227.2,36.3,9.6,1,41.58,0,constructed_pseudo_absence
500300,2014-02-19 00:00:00,2014,2,0.5,0.866,0,0,0,23.56501,92.10787,Tripura,none,none,non_event,358.1,17.7,23.0,1,47.94,0,constructed_pseudo_absence
500301,2011-02-15 00:00:00,2011,2,0.5,0.866,0,0,0,21.98501,92.46981,Mizoram,none,none,non_event,993.8,35.4,28.0,0,75.07,0,constructed_pseudo_absence
500302,2008-03-18 00:00:00,2008,3,0.866,0.5,0,0,0,23.77956,91.23585,Tripura,none,none,non_event,327.6,15.7,53.7,1,41.68,0,constructed_pseudo_absence
500303,2010-12-04 00:00:00,2010,12,-0.5,0.866,0,0,0,28.80401,94.10406,Arunachal Pradesh,none,none,non_event,2092.5,39.9,16.0,0,79.37,0,constructed_pseudo_absence
500304,2014-03-28 00:00:00,2014,3,0.866,0.5,0,0,0,25.32748,92.79794,Meghalaya,none,none,non_event,1422.4,28.2,55.3,18,5.14,0,constructed_pseudo_absence
500305,2016-10-28 00:00:00,2016,10,-1.0,-0.0,0,0,1,27.12496,91.19276,Assam,none,none,non_event,369.7,10.0,101.7,0,82.83,0,constructed_pseudo_absence
500306,2010-11-19 00:00:00,2010,11,-0.866,0.5,0,0,1,24.97069,94.41273,Manipur,none,none,non_event,1012.7,26.3,17.2,14,9.19,0,constructed_pseudo_absence
500307,2011-08-28 00:00:00,2011,8,-0.5,-0.866,1,0,0,24.41494,94.2673,Manipur,none,none,non_event,1208.0,20.1,297.2,12,7.8,0,constructed_pseudo_absence
500308,2013-12-09 00:00:00,2013,12,-0.5,0.866,0,0,0,24.6288,94.42559,Assam,none,none,non_event,421.0,12.6,3.4,13,22.32,0,constructed_pseudo_absence
500309,2010-11-22 00:00:00,2010,11,-0.866,0.5,0,0,1,24.27439,94.28051,Manipur,none,none,non_event,1426.0,30.3,14.2,13,10.76,0,constructed_pseudo_absence
500310,2008-09-25 00:00:00,2008,9,-0.866,-0.5,1,0,0,23.53231,92.65021,Mizoram,none,none,non_event,1161.6,24.6,183.5,18,18.82,0,constructed_pseudo_absence
500311,2014-12-11 00:00:00,2014,12,-0.5,0.866,0,0,0,23.70623,93.25278,Mizoram,none,none,non_event,1345.3,35.8,20.8,4,22.5,0,constructed_pseudo_absence
500312,2012-12-26 00:00:00,2012,12,-0.5,0.866,0,0,0,26.95063,92.58823,Assam,none,none,non_event,534.5,13.8,4.3,1,8.4,0,constructed_pseudo_absence
500313,2012-11-11 00:00:00,2012,11,-0.866,0.5,0,0,1,27.90733,88.44524,Sikkim,none,none,non_event,3047.3,42.6,15.5,1,38.57,0,constructed_pseudo_absence
500314,2007-01-21 00:00:00,2007,1,0.0,1.0,0,0,0,24.16129,92.17299,Tripura,none,none,non_event,485.0,17.7,13.9,1,46.81,0,constructed_pseudo_absence
500315,2014-01-14 00:00:00,2014,1,0.0,1.0,0,0,0,27.72479,90.6953,Assam,none,none,non_event,430.0,11.9,16.5,0,115.54,0,constructed_pseudo_absence
500316,2011-01-12 00:00:00,2011,1,0.0,1.0,0,0,0,25.47608,93.54336,Manipur,none,none,non_event,1007.9,21.2,8.9,14,18.72,0,constructed_pseudo_absence
500317,2010-05-03 00:00:00,2010,5,0.866,-0.5,0,1,0,23.8984,94.12609,Manipur,none,none,non_event,1096.1,20.5,213.0,7,1.76,0,constructed_pseudo_absence
500318,2015-10-01 00:00:00,2015,10,-1.0,-0.0,0,0,1,23.0247,91.81242,Tripura,none,none,non_event,155.8,10.6,64.9,1,9.8,0,constructed_pseudo_absence
500319,2009-05-08 00:00:00,2009,5,0.866,-0.5,0,1,0,27.9538,92.36058,Assam,none,none,non_event,452.0,13.0,199.8,0,56.63,0,constructed_pseudo_absence
500320,2011-02-25 00:00:00,2011,2,0.5,0.866,0,0,0,24.50249,92.01564,Assam,none,none,non_event,296.5,10.1,32.7,2,38.57,0,constructed_pseudo_absence
500321,2016-10-15 00:00:00,2016,10,-1.0,-0.0,0,0,1,23.92998,94.01392,Manipur,none,none,non_event,943.2,28.7,76.1,8,7.8,0,constructed_pseudo_absence
500322,2014-12-03 00:00:00,2014,12,-0.5,0.866,0,0,0,25.5478,94.10894,Manipur,none,none,non_event,1043.9,21.9,3.9,15,8.09,0,constructed_pseudo_absence
500323,2013-03-05 00:00:00,2013,3,0.866,0.5,0,0,0,26.39934,92.1194,Assam,none,none,non_event,633.2,20.0,47.5,30,38.43,0,constructed_pseudo_absence
500324,2016-03-23 00:00:00,2016,3,0.866,0.5,0,0,0,25.60874,91.60002,Meghalaya,none,none,non_event,1331.3,31.1,47.5,5,26.96,0,constructed_pseudo_absence
500325,2010-11-10 00:00:00,2010,11,-0.866,0.5,0,0,1,22.43416,92.92831,Mizoram,none,none,non_event,857.5,35.8,32.9,3,6.38,0,constructed_pseudo_absence
500326,2014-09-03 00:00:00,2014,9,-0.866,-0.5,1,0,0,25.54438,90.13823,Meghalaya,none,none,non_event,1223.6,33.9,242.3,6,6.89,0,constructed_pseudo_absence
500327,2016-05-18 00:00:00,2016,5,0.866,-0.5,0,1,0,26.88106,93.55077,Nagaland,none,none,non_event,1468.5,36.9,230.0,3,23.59,0,constructed_pseudo_absence
500328,2011-02-02 00:00:00,2011,2,0.5,0.866,0,0,0,24.16509,90.12546,Assam,none,none,non_event,656.2,8.3,22.0,0,123.38,0,constructed_pseudo_absence
500329,2013-05-13 00:00:00,2013,5,0.866,-0.5,0,1,0,23.53428,92.80126,Mizoram,none,none,non_event,1060.6,35.6,165.5,19,9.48,0,constructed_pseudo_absence
500330,2015-12-26 00:00:00,2015,12,-0.5,0.866,0,0,0,24.32719,93.55783,Manipur,none,none,non_event,1186.4,32.0,5.4,7,41.73,0,constructed_pseudo_absence
500331,2010-01-03 00:00:00,2010,1,0.0,1.0,0,0,0,25.30966,92.45616,Assam,none,none,non_event,471.9,9.4,6.0,11,9.46,0,constructed_pseudo_absence
500332,2009-01-23 00:00:00,2009,1,0.0,1.0,0,0,0,27.49694,95.87599,Arunachal Pradesh,none,none,non_event,2178.2,28.2,2.0,0,53.87,0,constructed_pseudo_absence
500333,2011-02-05 00:00:00,2011,2,0.5,0.866,0,0,0,24.42483,91.72761,Tripura,none,none,non_event,176.2,6.1,32.1,1,45.73,0,constructed_pseudo_absence
500334,2013-03-03 00:00:00,2013,3,0.866,0.5,0,0,0,27.10858,89.88494,Assam,none,none,non_event,242.3,17.5,56.1,0,114.62,0,constructed_pseudo_absence
500335,2007-06-19 00:00:00,2007,6,0.5,-0.866,1,0,0,26.03498,92.91793,Assam,none,none,non_event,185.9,9.4,249.5,0,57.27,0,constructed_pseudo_absence
500336,2008-02-17 00:00:00,2008,2,0.5,0.866,0,0,0,27.58765,93.94696,Assam,none,none,non_event,204.0,9.3,25.2,5,9.75,0,constructed_pseudo_absence
500337,2013-12-06 00:00:00,2013,12,-0.5,0.866,0,0,0,27.3092,94.28341,Arunachal Pradesh,none,none,non_event,2334.2,35.5,21.9,4,18.51,0,constructed_pseudo_absence
500338,2012-03-03 00:00:00,2012,3,0.866,0.5,0,0,0,27.24697,88.22344,Sikkim,none,none,non_event,2715.4,36.0,41.7,26,6.88,0,constructed_pseudo_absence
500339,2007-12-03 00:00:00,2007,12,-0.5,0.866,0,0,0,27.1201,96.24559,Arunachal Pradesh,none,none,non_event,2004.1,28.5,21.9,0,87.36,0,constructed_pseudo_absence
500340,2007-04-10 00:00:00,2007,4,1.0,0.0,0,1,0,22.75098,92.86371,Mizoram,none,none,non_event,1070.8,30.5,117.2,3,4.35,0,constructed_pseudo_absence
500341,2014-12-25 00:00:00,2014,12,-0.5,0.866,0,0,0,25.51032,91.57507,Meghalaya,none,none,non_event,1247.5,22.4,19.9,2,30.18,0,constructed_pseudo_absence
500342,2007-02-12 00:00:00,2007,2,0.5,0.866,0,0,0,25.16562,92.59719,Meghalaya,none,none,non_event,1426.7,23.2,26.7,15,20.41,0,constructed_pseudo_absence
500343,2013-11-24 00:00:00,2013,11,-0.866,0.5,0,0,1,29.35787,91.50863,Arunachal Pradesh,none,none,non_event,2177.4,28.0,14.9,0,200.61,0,constructed_pseudo_absence
500344,2009-10-03 00:00:00,2009,10,-1.0,-0.0,0,0,1,25.4618,92.68356,Meghalaya,none,none,non_event,1311.3,30.5,63.6,15,23.95,0,constructed_pseudo_absence
500345,2008-08-17 00:00:00,2008,8,-0.5,-0.866,1,0,0,27.77093,88.33524,Sikkim,none,none,non_event,2804.6,35.2,243.2,3,36.18,0,constructed_pseudo_absence
500346,2009-02-09 00:00:00,2009,2,0.5,0.866,0,0,0,26.40839,90.09238,Assam,none,none,non_event,618.9,8.8,34.3,0,78.43,0,constructed_pseudo_absence
500347,2012-05-08 00:00:00,2012,5,0.866,-0.5,0,1,0,27.7708,88.66182,Sikkim,none,none,non_event,2776.9,34.0,156.4,14,17.18,0,constructed_pseudo_absence
